Descrição,Preço,Estrelas,TotalReviews,Url,Loja,Categoria
"Smartphone, Apple, iPhone 7 MN922BR/A, 128 GB, 4.7'', Preto Fosco",2254.99,3.7,15.0,https://www.amazon.com.br/iPhone-Apple-Black-128-Desbloqueado/dp/B075KM2P21/ref=sr_1_180?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-180&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Xiaomi Poco X3 6GB/128GB NFC - Shadow Grey,1829.99,4.8,6374.0,https://www.amazon.com.br/Celular-Xiaomi-Poco-6GB-128GB/dp/B08B9C149J/ref=sr_1_182?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-182&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Impressora Instax Mini Link Fujifilm para Smartphone + Filme Instax Sky Blue com 10 poses,629.0,5.0,6.0,https://www.amazon.com.br/Impressora-Instax-Fujifilm-Smartphone-Filme/dp/B08DVCNWVZ/ref=sr_1_183?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-183&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Samsung Galaxy  A32 128GB 6.4 Octa-Core Violeta,1696.9,3.9,2.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Octa-Core-Violeta/dp/B094621Y9H/ref=sr_1_187?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-187&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 10 Versão Global 4GB+128GB Branco,1696.0,4.8,111.0,https://www.amazon.com.br/Smartphone-Xiaomi-Vers%C3%A3o-Global-Branco/dp/B0926BFQYY/ref=sr_1_188?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-188&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone realme 8 5G RMX3241 Dual SIM 128GB 6.4"" 48 + 2 + 2MP / 16MP OS 11 - Supersonic Black (Supersonic Blue)",1688.0,4.0,57.0,https://www.amazon.com.br/Smartphone-realme-RMX3241-Dual-128GB/dp/B093P9HMZJ/ref=sr_1_189?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-189&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A01 Core', 32gb, Quad-core, Azul",916.98,4.3,97.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Core-Quad-core/dp/B08GGCH16K/ref=sr_1_190?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-190&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Zenfone Max Pro M2 - 4GB 64GB , Titanium",1099.0,4.6,229.0,https://www.amazon.com.br/Zenfone-Max-Pro-M2-4GB-64GB/dp/B07YGVS39W/ref=sr_1_194?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-194&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Motorola Moto E7 Power Azul Metalico 32gb Tela 6.5 Cam Dupla 13mp + 2mp,829.0,4.5,25.0,https://www.amazon.com.br/Motorola-Moto-E7-Power-Metalico/dp/B08XY44FRF/ref=sr_1_197?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-197&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular smartphone realme c11 32gb 2gb ram azul,682.12,4.5,24.0,https://www.amazon.com.br/Celular-smartphone-realme-32gb-azul/dp/B0949JMXY8/ref=sr_1_198?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261884&s=electronics&sr=1-198&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Telefone, Smartphone, 2GB + 16GB 5MP + 2MP Câmera 3G Cartão SIM para presente Android(verde)",698.39,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg8_1?ie=UTF8&adId=A018625638U5I1789X6XV&url=%2FTelefone-Smartphone-C%25C3%25A2mera-presente-Android%2Fdp%2FB09HSXZ2XJ%2Fref%3Dsr_1_201_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261884%26s%3Delectronics%26sr%3D1-201-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261884&id=4005496081492407&widgetName=sp_btf,Amazon,Smartphone
CELULAR XIAOMI REDMI 9 DUAL 32GB OCEAN GREEN (VERDE),1054.0,4.5,506.0,https://www.amazon.com.br/CELULAR-XIAOMI-REDMI-OCEAN-GREEN/dp/B08B3GWB9C/ref=sr_1_196?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-196&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 9T 4GB + 64GB - Versão Global - Preto,1419.9,4.5,80.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B08SMFF8HD/ref=sr_1_201?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-201&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Positivo Twist 4G S509 32GB Dual Chip 5"" - Cinza",569.0,3.7,4.0,https://www.amazon.com.br/Smartphone-Positivo-Twist-4G-S509/dp/B08Z37Z588/ref=sr_1_202?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-202&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Positivo Twist 4 S514 64GB Dual Chip 5.5"" - Preto",599.0,0.0,0.0,https://www.amazon.com.br/Smartphone-Positivo-Twist-S514-64GB/dp/B095HTN36M/ref=sr_1_205?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-205&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Poco F3 256gb 8gb RAM – Deep Ocean Blue - Azul,2739.0,4.6,40.0,https://www.amazon.com.br/Smartphone-Poco-F3-256gb-8gb/dp/B091BRSRG3/ref=sr_1_206?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-206&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A11 64GB Dual Chip Tela 6.4"" Octa-Core Câmera Tripla 13MP+5MP+2MP Preto, SM-A115MZKGZTO",1375.98,4.4,22.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Octa-Core-SM-A115MZKGZTO/dp/B08CBNQTWZ/ref=sr_1_207?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-207&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Poco X3 NFC 6/64 Azul,1540.0,4.8,641.0,https://www.amazon.com.br/Smartphone-Poco-X3-NFC-Azul/dp/B08LCNWPRC/ref=sr_1_212?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-212&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"SMARTPHONE XIAOMI REDMI NOTE 8 4RAM 128GB TELA 6.3"" LTE DUAL BRANCO",1699.0,4.6,142.0,https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-128GB-BRANCO/dp/B082P2GZ1M/ref=sr_1_214?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-214&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi 9A Tela 6.53 32GB 13MP 4G Peacock Green CX298VRD,869.9,4.4,8.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Peacock-CX298VRD/dp/B08KSL2JGR/ref=sr_1_215?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-215&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A01 Core 32GB Tela 5.3"" Camera 8MP Vermelho",759.0,4.0,50.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Camera-Vermelho/dp/B08G63D3YX/ref=sr_1_216?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-216&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Positivo Twist 4 S514 64GB Dual Chip 5.5"" - Vermelho",574.9,1.0,1.0,https://www.amazon.com.br/Smartphone-Positivo-Twist-S514-64GB/dp/B092QMM3QW/ref=sr_1_217?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-217&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Redmi Note 10 64GB 4GB RAM - Green,1478.9,4.7,1446.0,https://www.amazon.com.br/Redmi-Note-64GB-4GB-RAM/dp/B08YFJVW99/ref=sr_1_218?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-218&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A10s, 6,2, 32 Gb, Câmera Dupla, Azul",899.0,4.2,7.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Dupla/dp/B083KPFNHK/ref=sr_1_219?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-219&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone MI A3 128GB 4GB RAM Dual Versão GLOBAL,1590.0,4.7,1648.0,https://www.amazon.com.br/Smartphone-128GB-Dual-Vers%C3%A3o-GLOBAL/dp/B07VQQYFM6/ref=sr_1_220?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-220&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone, Dual Card Dual Standby PRO + 6,72 polegadas de tela 3G GSM4 Celulares com resolução de 720x1560 com câmera de alta definição para viagens(azul)",522.09,0.0,0.0,https://www.amazon.com.br/Smartphone-polegadas-Celulares-resolu%C3%A7%C3%A3o-defini%C3%A7%C3%A3o/dp/B09FFNC42Y/ref=sr_1_221?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-221&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Xiaomi Poco X3 Pro 128Gb Azul Versão Global,1738.0,4.6,549.0,https://www.amazon.com.br/Celular-Xiaomi-128Gb-Vers%C3%A3o-Global/dp/B08YKDKZTX/ref=sr_1_222?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261890&s=electronics&sr=1-222&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Telefone, Smartphone, 2GB + 16GB 5MP + 2MP Câmera 3G Cartão SIM para presente Android(Branco)",698.69,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg9_1?ie=UTF8&adId=A0186692HGLEGUIXZ54X&url=%2FTelefone-Smartphone-C%25C3%25A2mera-presente-Android%2Fdp%2FB09HSW458P%2Fref%3Dsr_1_224_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261890%26s%3Delectronics%26sr%3D1-224-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261890&id=7602248903249858&widgetName=sp_btf,Amazon,Smartphone
"Smartphone, cartão SIM 3G 5MP + câmera 2MP Telefone de tela cheia de 6,82 polegadas, telefone com desbloqueio de impressão digital, para presente Android(Branco)",664.89,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg9_1?ie=UTF8&adId=A07261771XH75A6KKPHIK&url=%2FSmartphone-Telefone-polegadas-desbloqueio-impress%25C3%25A3o%2Fdp%2FB09H51BF4J%2Fref%3Dsr_1_225_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261890%26s%3Delectronics%26sr%3D1-225-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261890&id=7602248903249858&widgetName=sp_btf,Amazon,Smartphone
Smartphone Samsung Galaxy A10S 32GB Dual 6.2” 13MP - Azul,1039.99,4.6,102.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A10S-32GB/dp/B082DPPG99/ref=sr_1_220?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-220&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Samsung Galaxy A51 128Gb Câmera Quádrupla 48Mp + 12Mp + 5Mp + 5Mp - Preto,2499.0,4.7,194.0,https://www.amazon.com.br/Celular-Samsung-Galaxy-C%C3%A2mera-Qu%C3%A1drupla/dp/B084GCL29N/ref=sr_1_221?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-221&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Mi A3 64GB 4GB RAM Azul - Global,1778.0,4.8,2712.0,https://www.amazon.com.br/Smartphone-Xiaomi-64GB-4GB-Azul/dp/B07VD3JH2C/ref=sr_1_222?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-222&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Xiaomi Redmi Note 8 Versão Global 128gb / 4gb Ram/Tela 6.3'' - Azul,1599.9,4.6,287.0,https://www.amazon.com.br/Celular-Xiaomi-Redmi-Note-Vers%C3%A3o/dp/B081VW5J61/ref=sr_1_223?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-223&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A02, Camera Dupla Traseira 13MP + 2MP, Selfie de 5MP, Tela Infinita de 6.5"", 32GB, 2GB RAM, Quad Core, Bateria de 5000mAh, Dual Chip, Android - Preto",763.9,4.6,5.0,https://www.amazon.com.br/Smartphone-Samsung-Traseira-Infinita-Bateria/dp/B08YRZ4TJ7/ref=sr_1_224?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-224&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Poco X3 GT 5G 256gb 8gb Wave Blue - Azul,2514.9,4.3,6.0,https://www.amazon.com.br/Smartphone-Xiaomi-Poco-X3-GT/dp/B09B7RHH9X/ref=sr_1_225?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-225&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A32 5G 128GB 6,5 Octa Core Violeta",2038.98,0.0,0.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Violeta/dp/B08ZVH4DDQ/ref=sr_1_227?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-227&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Realme 7i Rmx2193 Lte Dual Sim 6.5 4gb/64gb Glory Silver,1007.0,4.4,35.0,https://www.amazon.com.br/Realme-Rmx2193-Dual-Glory-Silver/dp/B08NLDT3DD/ref=sr_1_228?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-228&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A01 32GB 5,7"" Câmera Dupla 13MP 2MP Frontal 5MP Vermelho",1029.0,4.5,27.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Frontal-Vermelho/dp/B089YXJMHF/ref=sr_1_231?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-231&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Telefone, Smartphone, 2GB + 16GB 5MP + 2MP Câmera 3G Cartão SIM para presente Android(azul)",699.29,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg10_1?ie=UTF8&adId=A01865361KUYSGZ1Q08DE&url=%2FTelefone-Smartphone-C%25C3%25A2mera-presente-Android%2Fdp%2FB09HSXND8B%2Fref%3Dsr_1_234_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261897%26s%3Delectronics%26sr%3D1-234-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261897&id=1916228370617877&widgetName=sp_mtf,Amazon,Smartphone
Smartphone Xiaomi Poco X3 GT 5G 256gb 8gb Cloud White - Branco,2549.9,4.8,7.0,https://www.amazon.com.br/Smartphone-Xiaomi-X3-256gb-Cloud/dp/B09C6Q977P/ref=sr_1_235?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-235&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
CEL XIAOMI REDMI 9C DUAL 64GB CINZA,1049.0,4.5,148.0,https://www.amazon.com.br/XIAOMI-REDMI-9C-DUAL-CINZA/dp/B08FCDP4QC/ref=sr_1_236?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-236&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Smartphone Xiaomi Redmi Note 9 64gb 3gb RAM Global Forest Green (Verde Floresta) Lacrado,1335.0,4.2,238.0,https://www.amazon.com.br/Celular-Smartphone-Xiaomi-Floresta-Lacrado/dp/B0888DSGNP/ref=sr_1_237?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-237&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A01 32GB Tela 5.7"" Camera 13MP Vermelho",1029.0,4.5,161.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Camera-Vermelho/dp/B0876GQYJ8/ref=sr_1_238?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-238&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A02s Preto 32GB, Tela Infinita de 6.5"", Câmera Tripla, bateria 5000mAh, 3GB RAM e Processador Octa-Core",899.9,4.1,17.0,https://www.amazon.com.br/Smartphone-Samsung-Infinita-Processador-Octa-Core/dp/B08YRRHLPT/ref=sr_1_239?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-239&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung Galaxy A51 128Gb 6.5” 32MP SM-A15F - Branco, SAMSUNG",2340.0,3.8,5.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128Gb-SM-A15F/dp/B084LMCVNR/ref=sr_1_240?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-240&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"SMARTPHONE G MAX 2, 64GB 2 GB RAM TELA 6,5"" HD CAMERA TRIPLA 8 MP, PROCESSADOR OCTA CORE DOURADO P9157",743.73,0.0,0.0,https://www.amazon.com.br/SMARTPHONE-CAMERA-TRIPLA-PROCESSADOR-DOURADO/dp/B099FFTFWD/ref=sr_1_241?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-241&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Xiaomi Redmi 9C Azul 32GB, Tela de 6.53"", 2GB de RAM, Câmera Traseira Tripla, Android 10",899.9,4.6,146.0,https://www.amazon.com.br/Smartphone-Xiaomi-C%C3%A2mera-Traseira-Android/dp/B08FC8LYNL/ref=sr_1_243?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-243&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Redmi Note 9S 4GB+128GB Cinza Interestelar,1794.0,4.7,71.0,https://www.amazon.com.br/Smartphone-Redmi-128GB-Cinza-Interestelar/dp/B08NWJBVDN/ref=sr_1_246?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261897&s=electronics&sr=1-246&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone, cartão SIM 3G 5MP + câmera 2MP Telefone de tela cheia de 6,82 polegadas, telefone com desbloqueio de impressão digital, para presente Android(verde)",664.49,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg10_1?ie=UTF8&adId=A07259651TLYZCTVZLXHI&url=%2FSmartphone-Telefone-polegadas-desbloqueio-impress%25C3%25A3o%2Fdp%2FB09H54B7DX%2Fref%3Dsr_1_249_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261897%26s%3Delectronics%26sr%3D1-249-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261897&id=1916228370617877&widgetName=sp_btf,Amazon,Smartphone
Smartphone Xiaomi Redmi 9 Dual Chip 128gb 4gb Sunset Purple,1499.0,4.6,33.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Sunset-Purple/dp/B08LW1JM3X/ref=sr_1_244?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-244&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Motorola Moto G5 Plus XT1683 Platinum 5,2"" Câmera 12MP Memória 32GB e 2GB de RAM",989.99,4.0,20.0,https://www.amazon.com.br/Smartphone-Motorola-XT1683-Platinum-Mem%C3%B3ria/dp/B074CP3B1V/ref=sr_1_246?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-246&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
